#name:Settlers Park with Ling and Almond
#date:2018-01-26
#time:02-41-58
Elevation,Latitude,Longitude,Timestamp
71.3,33.738236,-117.763775,2018-01-26 02:43:04
71.3,33.73821,-117.76377,2018-01-26 02:43:05
71.3,33.738185,-117.763764,2018-01-26 02:43:06
71.3,33.738159,-117.763759,2018-01-26 02:43:07
71.3,33.73813,-117.763753,2018-01-26 02:43:08
71.3,33.738104,-117.763746,2018-01-26 02:43:09
71.3,33.738077,-117.763735,2018-01-26 02:43:10
71.3,33.738051,-117.763727,2018-01-26 02:43:11
71.3,33.738026,-117.76372,2018-01-26 02:43:12
71.3,33.738001,-117.763715,2018-01-26 02:43:13
71.2,33.737972,-117.763708,2018-01-26 02:43:14
71.2,33.737945,-117.763704,2018-01-26 02:43:15
70.7,33.73792,-117.7637,2018-01-26 02:43:16
70.6,33.737894,-117.763694,2018-01-26 02:43:17
70.6,33.737865,-117.763688,2018-01-26 02:43:18
70.5,33.737836,-117.763687,2018-01-26 02:43:19
70.4,33.737814,-117.763692,2018-01-26 02:43:20
70.4,33.737801,-117.763696,2018-01-26 02:43:21
70.4,33.737798,-117.763697,2018-01-26 02:43:22
70.4,33.737793,-117.763698,2018-01-26 02:43:23
70.3,33.737787,-117.763696,2018-01-26 02:43:24
70.3,33.737782,-117.763695,2018-01-26 02:43:25
70.3,33.737778,-117.763696,2018-01-26 02:43:26
70.3,33.737776,-117.763698,2018-01-26 02:43:27
70.3,33.737776,-117.7637,2018-01-26 02:43:28
70.3,33.737774,-117.7637,2018-01-26 02:43:29
70.3,33.737774,-117.7637,2018-01-26 02:43:30
70.3,33.737774,-117.7637,2018-01-26 02:43:31
70.3,33.737773,-117.7637,2018-01-26 02:43:32
70.0,33.737773,-117.7637,2018-01-26 02:43:33
70.0,33.737774,-117.7637,2018-01-26 02:43:34
70.0,33.737774,-117.7637,2018-01-26 02:43:35
70.3,33.737773,-117.7637,2018-01-26 02:43:36
70.3,33.737771,-117.763698,2018-01-26 02:43:37
70.3,33.737766,-117.763696,2018-01-26 02:43:38
70.3,33.737755,-117.763693,2018-01-26 02:43:39
70.3,33.737741,-117.763685,2018-01-26 02:43:40
70.8,33.737724,-117.763676,2018-01-26 02:43:41
70.8,33.737704,-117.763668,2018-01-26 02:43:42
70.8,33.737681,-117.763659,2018-01-26 02:43:43
70.7,33.737657,-117.76365,2018-01-26 02:43:44
70.7,33.737631,-117.763642,2018-01-26 02:43:45
70.6,33.737607,-117.763634,2018-01-26 02:43:46
70.5,33.737579,-117.763625,2018-01-26 02:43:47
70.5,33.737551,-117.763617,2018-01-26 02:43:48
70.4,33.737525,-117.763611,2018-01-26 02:43:49
70.4,33.737497,-117.763604,2018-01-26 02:43:50
70.3,33.73747,-117.763594,2018-01-26 02:43:51
70.3,33.737443,-117.763585,2018-01-26 02:43:52
70.2,33.737415,-117.763576,2018-01-26 02:43:53
70.2,33.737386,-117.763565,2018-01-26 02:43:54
70.1,33.737357,-117.763554,2018-01-26 02:43:55
70.1,33.737332,-117.763544,2018-01-26 02:43:56
70.0,33.737305,-117.763533,2018-01-26 02:43:57
70.0,33.737281,-117.763519,2018-01-26 02:43:58
70.0,33.737256,-117.763507,2018-01-26 02:43:59
70.0,33.73723,-117.763496,2018-01-26 02:44:00
70.0,33.737203,-117.763487,2018-01-26 02:44:01
70.0,33.737178,-117.763477,2018-01-26 02:44:02
70.0,33.737152,-117.763466,2018-01-26 02:44:03
70.0,33.737125,-117.763455,2018-01-26 02:44:04
69.9,33.737098,-117.763444,2018-01-26 02:44:05
69.9,33.737071,-117.763434,2018-01-26 02:44:06
69.8,33.737046,-117.763424,2018-01-26 02:44:07
69.7,33.737021,-117.76341,2018-01-26 02:44:08
69.7,33.736997,-117.763396,2018-01-26 02:44:09
69.6,33.73697,-117.763381,2018-01-26 02:44:10
69.5,33.736944,-117.763364,2018-01-26 02:44:11
69.4,33.736917,-117.763349,2018-01-26 02:44:12
69.3,33.736889,-117.763334,2018-01-26 02:44:13
69.2,33.736863,-117.76332,2018-01-26 02:44:14
69.1,33.736837,-117.763304,2018-01-26 02:44:15
69.0,33.736813,-117.763288,2018-01-26 02:44:16
69.0,33.736789,-117.763274,2018-01-26 02:44:17
69.0,33.736764,-117.763263,2018-01-26 02:44:18
69.0,33.736742,-117.763253,2018-01-26 02:44:19
68.9,33.736718,-117.763239,2018-01-26 02:44:20
68.8,33.736693,-117.763224,2018-01-26 02:44:21
68.8,33.736669,-117.763209,2018-01-26 02:44:22
68.7,33.736644,-117.763192,2018-01-26 02:44:23
68.6,33.73662,-117.763176,2018-01-26 02:44:24
68.5,33.736593,-117.763161,2018-01-26 02:44:25
68.5,33.736567,-117.763146,2018-01-26 02:44:26
68.4,33.736543,-117.763132,2018-01-26 02:44:27
68.4,33.736519,-117.763119,2018-01-26 02:44:28
68.4,33.736497,-117.763104,2018-01-26 02:44:29
68.3,33.736477,-117.763086,2018-01-26 02:44:30
68.3,33.736458,-117.763069,2018-01-26 02:44:31
68.3,33.73644,-117.763052,2018-01-26 02:44:32
68.3,33.73642,-117.763038,2018-01-26 02:44:33
68.2,33.736399,-117.763023,2018-01-26 02:44:34
68.2,33.73638,-117.763009,2018-01-26 02:44:35
68.2,33.736363,-117.762993,2018-01-26 02:44:36
68.2,33.736343,-117.762978,2018-01-26 02:44:37
68.2,33.736325,-117.762963,2018-01-26 02:44:38
68.1,33.736309,-117.762946,2018-01-26 02:44:39
68.1,33.736295,-117.762928,2018-01-26 02:44:40
68.1,33.736286,-117.762913,2018-01-26 02:44:41
68.1,33.736279,-117.762896,2018-01-26 02:44:42
68.1,33.736271,-117.762876,2018-01-26 02:44:43
68.1,33.73626,-117.76285,2018-01-26 02:44:44
68.1,33.736248,-117.762821,2018-01-26 02:44:45
68.0,33.736236,-117.762792,2018-01-26 02:44:46
68.0,33.73622,-117.762764,2018-01-26 02:44:47
68.0,33.736205,-117.762738,2018-01-26 02:44:48
68.0,33.736188,-117.762714,2018-01-26 02:44:49
68.0,33.736169,-117.762692,2018-01-26 02:44:50
68.0,33.736148,-117.76267,2018-01-26 02:44:51
68.0,33.736129,-117.762646,2018-01-26 02:44:52
68.0,33.736112,-117.762625,2018-01-26 02:44:53
68.0,33.736091,-117.762606,2018-01-26 02:44:54
68.0,33.736069,-117.762589,2018-01-26 02:44:55
68.0,33.736045,-117.762572,2018-01-26 02:44:56
68.0,33.736022,-117.762555,2018-01-26 02:44:57
68.0,33.736004,-117.762532,2018-01-26 02:44:58
68.0,33.735986,-117.762509,2018-01-26 02:44:59
68.0,33.735967,-117.762487,2018-01-26 02:45:00
68.0,33.735952,-117.762466,2018-01-26 02:45:01
68.0,33.735939,-117.762445,2018-01-26 02:45:02
68.0,33.735923,-117.762424,2018-01-26 02:45:03
68.0,33.735903,-117.762404,2018-01-26 02:45:04
68.0,33.735883,-117.762385,2018-01-26 02:45:05
68.0,33.735868,-117.762372,2018-01-26 02:45:06
68.0,33.735858,-117.762363,2018-01-26 02:45:07
68.0,33.735846,-117.762359,2018-01-26 02:45:08
68.0,33.735837,-117.762359,2018-01-26 02:45:09
68.0,33.735829,-117.762356,2018-01-26 02:45:10
68.0,33.735819,-117.76235,2018-01-26 02:45:11
68.0,33.735812,-117.762342,2018-01-26 02:45:12
68.0,33.735801,-117.762334,2018-01-26 02:45:13
68.0,33.735787,-117.762321,2018-01-26 02:45:14
68.0,33.73577,-117.762306,2018-01-26 02:45:15
68.1,33.735754,-117.762288,2018-01-26 02:45:16
68.4,33.735735,-117.762268,2018-01-26 02:45:17
68.6,33.735716,-117.762247,2018-01-26 02:45:18
68.8,33.735693,-117.762228,2018-01-26 02:45:19
69.0,33.735675,-117.762202,2018-01-26 02:45:20
68.9,33.735653,-117.762181,2018-01-26 02:45:21
68.8,33.735631,-117.762164,2018-01-26 02:45:22
68.8,33.735608,-117.762148,2018-01-26 02:45:23
68.7,33.735584,-117.762139,2018-01-26 02:45:24
68.6,33.735562,-117.762131,2018-01-26 02:45:25
68.6,33.735539,-117.762124,2018-01-26 02:45:26
68.5,33.735511,-117.762117,2018-01-26 02:45:27
68.4,33.735486,-117.762108,2018-01-26 02:45:28
68.3,33.735462,-117.762098,2018-01-26 02:45:29
68.3,33.735439,-117.762092,2018-01-26 02:45:30
68.2,33.735423,-117.762079,2018-01-26 02:45:31
68.2,33.735411,-117.762067,2018-01-26 02:45:32
68.1,33.7354,-117.762053,2018-01-26 02:45:33
68.1,33.73539,-117.762033,2018-01-26 02:45:34
68.0,33.73538,-117.762008,2018-01-26 02:45:35
68.0,33.735366,-117.761982,2018-01-26 02:45:36
68.0,33.735352,-117.761956,2018-01-26 02:45:37
68.0,33.735337,-117.76193,2018-01-26 02:45:38
68.0,33.735325,-117.761907,2018-01-26 02:45:39
68.0,33.735314,-117.761882,2018-01-26 02:45:40
68.2,33.735307,-117.761855,2018-01-26 02:45:41
68.3,33.735303,-117.761828,2018-01-26 02:45:42
68.3,33.735299,-117.761799,2018-01-26 02:45:43
68.4,33.735296,-117.761772,2018-01-26 02:45:44
68.4,33.735296,-117.761746,2018-01-26 02:45:45
68.5,33.735296,-117.761721,2018-01-26 02:45:46
68.5,33.735296,-117.761695,2018-01-26 02:45:47
68.5,33.735292,-117.761669,2018-01-26 02:45:48
68.6,33.735288,-117.761641,2018-01-26 02:45:49
68.7,33.735288,-117.761615,2018-01-26 02:45:50
68.7,33.73529,-117.761587,2018-01-26 02:45:51
68.8,33.735295,-117.761558,2018-01-26 02:45:52
68.8,33.735297,-117.761531,2018-01-26 02:45:53
68.9,33.735297,-117.761508,2018-01-26 02:45:54
68.9,33.735289,-117.761489,2018-01-26 02:45:55
69.0,33.735285,-117.761467,2018-01-26 02:45:56
69.0,33.735283,-117.761445,2018-01-26 02:45:57
69.0,33.735287,-117.761423,2018-01-26 02:45:58
69.1,33.735293,-117.761397,2018-01-26 02:45:59
69.5,33.735301,-117.761373,2018-01-26 02:46:00
69.6,33.735312,-117.761351,2018-01-26 02:46:01
69.6,33.735325,-117.761329,2018-01-26 02:46:02
69.9,33.73534,-117.761305,2018-01-26 02:46:03
69.9,33.735355,-117.761281,2018-01-26 02:46:04
70.2,33.735369,-117.761257,2018-01-26 02:46:05
70.1,33.735383,-117.761236,2018-01-26 02:46:06
70.2,33.735395,-117.761214,2018-01-26 02:46:07
70.4,33.73541,-117.761192,2018-01-26 02:46:08
70.4,33.735427,-117.761171,2018-01-26 02:46:09
70.5,33.735445,-117.761147,2018-01-26 02:46:10
70.3,33.73546,-117.761116,2018-01-26 02:46:11
70.6,33.735478,-117.761086,2018-01-26 02:46:12
70.4,33.735494,-117.761056,2018-01-26 02:46:13
70.3,33.735506,-117.761023,2018-01-26 02:46:14
70.4,33.735511,-117.760991,2018-01-26 02:46:15
70.4,33.735515,-117.760961,2018-01-26 02:46:16
70.4,33.735518,-117.76093,2018-01-26 02:46:17
70.4,33.73552,-117.760898,2018-01-26 02:46:18
70.5,33.735517,-117.760865,2018-01-26 02:46:19
70.5,33.735511,-117.760832,2018-01-26 02:46:20
70.6,33.735506,-117.760802,2018-01-26 02:46:21
70.6,33.735502,-117.76077,2018-01-26 02:46:22
70.6,33.735493,-117.760736,2018-01-26 02:46:23
70.6,33.735479,-117.760706,2018-01-26 02:46:24
71.1,33.735462,-117.760677,2018-01-26 02:46:25
71.0,33.735445,-117.760647,2018-01-26 02:46:26
71.2,33.735427,-117.760621,2018-01-26 02:46:27
71.1,33.735408,-117.760596,2018-01-26 02:46:28
71.4,33.73539,-117.760569,2018-01-26 02:46:29
71.4,33.735371,-117.760541,2018-01-26 02:46:30
71.2,33.735351,-117.760514,2018-01-26 02:46:31
71.2,33.735332,-117.760489,2018-01-26 02:46:32
71.2,33.735313,-117.760463,2018-01-26 02:46:33
70.8,33.735294,-117.760437,2018-01-26 02:46:34
71.1,33.735275,-117.76041,2018-01-26 02:46:35
71.1,33.735257,-117.760383,2018-01-26 02:46:36
71.1,33.73524,-117.760355,2018-01-26 02:46:37
71.2,33.735223,-117.760327,2018-01-26 02:46:38
71.3,33.735205,-117.7603,2018-01-26 02:46:39
71.1,33.735186,-117.760275,2018-01-26 02:46:40
71.3,33.735167,-117.760252,2018-01-26 02:46:41
71.4,33.735146,-117.760233,2018-01-26 02:46:42
71.4,33.735123,-117.760214,2018-01-26 02:46:43
71.5,33.7351,-117.760193,2018-01-26 02:46:44
71.6,33.735077,-117.760171,2018-01-26 02:46:45
71.6,33.735056,-117.760149,2018-01-26 02:46:46
71.6,33.735037,-117.760128,2018-01-26 02:46:47
71.6,33.735016,-117.760105,2018-01-26 02:46:48
71.6,33.734999,-117.760082,2018-01-26 02:46:49
71.6,33.734983,-117.760059,2018-01-26 02:46:50
71.8,33.734966,-117.760034,2018-01-26 02:46:51
71.8,33.734949,-117.76001,2018-01-26 02:46:52
72.0,33.734931,-117.759986,2018-01-26 02:46:53
72.0,33.734912,-117.759961,2018-01-26 02:46:54
72.4,33.734893,-117.759938,2018-01-26 02:46:55
72.3,33.734875,-117.759916,2018-01-26 02:46:56
72.5,33.734858,-117.759894,2018-01-26 02:46:57
72.5,33.734838,-117.759873,2018-01-26 02:46:58
72.6,33.734819,-117.75985,2018-01-26 02:46:59
72.6,33.734801,-117.759829,2018-01-26 02:47:00
72.8,33.734781,-117.759809,2018-01-26 02:47:01
72.9,33.734762,-117.759787,2018-01-26 02:47:02
72.9,33.73474,-117.759765,2018-01-26 02:47:03
73.1,33.734721,-117.759743,2018-01-26 02:47:04
73.1,33.734701,-117.759721,2018-01-26 02:47:05
73.2,33.734679,-117.759696,2018-01-26 02:47:06
73.2,33.734657,-117.759674,2018-01-26 02:47:07
73.4,33.734635,-117.759655,2018-01-26 02:47:08
73.3,33.734614,-117.759631,2018-01-26 02:47:09
73.4,33.734594,-117.759607,2018-01-26 02:47:10
73.4,33.734575,-117.759585,2018-01-26 02:47:11
73.6,33.734555,-117.759564,2018-01-26 02:47:12
73.5,33.734535,-117.759542,2018-01-26 02:47:13
73.7,33.734518,-117.759517,2018-01-26 02:47:14
73.7,33.734504,-117.759491,2018-01-26 02:47:15
73.9,33.734492,-117.759468,2018-01-26 02:47:16
74.1,33.734483,-117.759447,2018-01-26 02:47:17
74.1,33.734479,-117.759427,2018-01-26 02:47:18
74.1,33.73448,-117.759406,2018-01-26 02:47:19
74.2,33.734484,-117.75939,2018-01-26 02:47:20
74.2,33.734489,-117.759375,2018-01-26 02:47:21
74.3,33.734492,-117.759364,2018-01-26 02:47:22
74.4,33.73449,-117.759352,2018-01-26 02:47:23
74.4,33.734485,-117.759342,2018-01-26 02:47:24
74.6,33.734476,-117.75933,2018-01-26 02:47:25
74.6,33.734468,-117.759316,2018-01-26 02:47:26
74.7,33.734462,-117.759298,2018-01-26 02:47:27
74.7,33.734459,-117.759278,2018-01-26 02:47:28
75.1,33.734457,-117.759258,2018-01-26 02:47:29
75.1,33.734451,-117.759238,2018-01-26 02:47:30
75.1,33.734445,-117.75922,2018-01-26 02:47:31
75.2,33.73444,-117.759201,2018-01-26 02:47:32
75.2,33.734438,-117.75918,2018-01-26 02:47:33
75.2,33.734435,-117.759159,2018-01-26 02:47:34
75.2,33.73443,-117.759139,2018-01-26 02:47:35
75.2,33.734422,-117.759121,2018-01-26 02:47:36
75.3,33.734413,-117.759103,2018-01-26 02:47:37
75.3,33.734402,-117.759086,2018-01-26 02:47:38
75.3,33.734393,-117.759063,2018-01-26 02:47:39
75.4,33.734388,-117.759036,2018-01-26 02:47:40
75.4,33.734385,-117.759009,2018-01-26 02:47:41
75.4,33.73439,-117.758983,2018-01-26 02:47:42
75.4,33.734403,-117.75896,2018-01-26 02:47:43
75.5,33.734421,-117.758941,2018-01-26 02:47:44
75.5,33.734441,-117.758925,2018-01-26 02:47:45
75.2,33.734458,-117.75891,2018-01-26 02:47:46
75.1,33.734475,-117.758898,2018-01-26 02:47:47
75.0,33.734493,-117.758887,2018-01-26 02:47:48
75.0,33.734512,-117.758879,2018-01-26 02:47:49
74.9,33.734533,-117.758874,2018-01-26 02:47:50
74.8,33.734554,-117.758869,2018-01-26 02:47:51
74.8,33.734576,-117.758865,2018-01-26 02:47:52
74.8,33.734596,-117.758862,2018-01-26 02:47:53
74.7,33.734618,-117.75886,2018-01-26 02:47:54
74.7,33.734641,-117.758858,2018-01-26 02:47:55
74.7,33.734664,-117.758853,2018-01-26 02:47:56
74.7,33.734688,-117.758849,2018-01-26 02:47:57
74.7,33.734711,-117.758845,2018-01-26 02:47:58
74.7,33.734734,-117.75884,2018-01-26 02:47:59
74.8,33.734757,-117.758836,2018-01-26 02:48:00
74.8,33.734781,-117.758829,2018-01-26 02:48:01
74.9,33.734806,-117.758824,2018-01-26 02:48:02
74.9,33.73483,-117.75882,2018-01-26 02:48:03
75.0,33.734854,-117.758816,2018-01-26 02:48:04
75.1,33.734877,-117.758813,2018-01-26 02:48:05
75.2,33.734904,-117.75881,2018-01-26 02:48:06
75.3,33.73493,-117.758806,2018-01-26 02:48:07
75.4,33.734955,-117.758805,2018-01-26 02:48:08
75.5,33.734978,-117.758804,2018-01-26 02:48:09
75.7,33.735003,-117.758801,2018-01-26 02:48:10
75.8,33.735029,-117.758797,2018-01-26 02:48:11
75.9,33.735054,-117.758793,2018-01-26 02:48:12
76.1,33.73508,-117.758789,2018-01-26 02:48:13
76.2,33.735105,-117.758788,2018-01-26 02:48:14
76.3,33.73513,-117.758789,2018-01-26 02:48:15
76.4,33.735155,-117.758788,2018-01-26 02:48:16
76.5,33.735179,-117.758789,2018-01-26 02:48:17
76.6,33.735205,-117.758789,2018-01-26 02:48:18
76.7,33.735232,-117.758788,2018-01-26 02:48:19
76.8,33.735257,-117.758787,2018-01-26 02:48:20
76.9,33.735281,-117.758785,2018-01-26 02:48:21
76.9,33.735306,-117.758786,2018-01-26 02:48:22
77.0,33.735331,-117.758784,2018-01-26 02:48:23
77.1,33.735357,-117.758783,2018-01-26 02:48:24
77.2,33.735384,-117.75878,2018-01-26 02:48:25
77.3,33.735411,-117.758777,2018-01-26 02:48:26
77.4,33.735436,-117.758775,2018-01-26 02:48:27
77.4,33.735462,-117.758775,2018-01-26 02:48:28
77.5,33.735489,-117.758776,2018-01-26 02:48:29
77.7,33.735514,-117.758776,2018-01-26 02:48:30
77.8,33.73554,-117.758776,2018-01-26 02:48:31
77.9,33.735568,-117.758775,2018-01-26 02:48:32
78.0,33.735593,-117.758774,2018-01-26 02:48:33
78.2,33.735619,-117.758772,2018-01-26 02:48:34
78.3,33.735644,-117.75877,2018-01-26 02:48:35
78.4,33.73567,-117.758768,2018-01-26 02:48:36
78.6,33.735696,-117.758767,2018-01-26 02:48:37
78.7,33.735722,-117.758766,2018-01-26 02:48:38
78.9,33.735749,-117.758767,2018-01-26 02:48:39
79.0,33.735775,-117.758763,2018-01-26 02:48:40
79.1,33.735801,-117.758759,2018-01-26 02:48:41
79.2,33.735827,-117.758756,2018-01-26 02:48:42
79.3,33.735852,-117.75875,2018-01-26 02:48:43
79.5,33.735881,-117.758746,2018-01-26 02:48:44
79.6,33.735908,-117.758743,2018-01-26 02:48:45
79.7,33.735935,-117.75874,2018-01-26 02:48:46
79.8,33.735962,-117.758736,2018-01-26 02:48:47
79.8,33.735989,-117.758734,2018-01-26 02:48:48
79.9,33.736015,-117.758731,2018-01-26 02:48:49
80.0,33.736041,-117.75873,2018-01-26 02:48:50
80.0,33.736067,-117.758727,2018-01-26 02:48:51
80.1,33.736092,-117.758722,2018-01-26 02:48:52
80.1,33.736116,-117.758716,2018-01-26 02:48:53
80.1,33.73614,-117.758714,2018-01-26 02:48:54
80.1,33.736166,-117.758711,2018-01-26 02:48:55
80.1,33.736194,-117.758709,2018-01-26 02:48:56
80.2,33.736221,-117.758704,2018-01-26 02:48:57
80.2,33.736247,-117.758697,2018-01-26 02:48:58
80.2,33.736274,-117.758693,2018-01-26 02:48:59
80.3,33.736301,-117.758687,2018-01-26 02:49:00
80.4,33.736328,-117.75868,2018-01-26 02:49:01
80.4,33.736356,-117.758674,2018-01-26 02:49:02
80.5,33.736384,-117.758667,2018-01-26 02:49:03
80.6,33.736413,-117.758658,2018-01-26 02:49:04
80.7,33.736441,-117.758651,2018-01-26 02:49:05
80.8,33.736471,-117.758645,2018-01-26 02:49:06
80.8,33.736499,-117.758639,2018-01-26 02:49:07
80.9,33.736529,-117.758633,2018-01-26 02:49:08
81.0,33.73656,-117.758628,2018-01-26 02:49:09
81.0,33.73659,-117.75862,2018-01-26 02:49:10
81.0,33.736619,-117.758612,2018-01-26 02:49:11
81.1,33.736646,-117.758605,2018-01-26 02:49:12
81.1,33.736673,-117.758595,2018-01-26 02:49:13
81.1,33.736702,-117.758585,2018-01-26 02:49:14
81.1,33.73673,-117.758577,2018-01-26 02:49:15
81.1,33.736756,-117.758568,2018-01-26 02:49:16
81.1,33.736783,-117.758558,2018-01-26 02:49:17
81.1,33.73681,-117.758549,2018-01-26 02:49:18
81.1,33.736838,-117.758543,2018-01-26 02:49:19
81.1,33.736868,-117.758537,2018-01-26 02:49:20
81.2,33.736896,-117.75853,2018-01-26 02:49:21
81.2,33.736925,-117.758523,2018-01-26 02:49:22
81.2,33.736952,-117.758516,2018-01-26 02:49:23
81.2,33.73698,-117.758509,2018-01-26 02:49:24
81.3,33.737007,-117.758503,2018-01-26 02:49:25
81.3,33.737034,-117.758495,2018-01-26 02:49:26
81.3,33.737062,-117.758489,2018-01-26 02:49:27
81.3,33.737088,-117.758484,2018-01-26 02:49:28
81.3,33.737117,-117.75848,2018-01-26 02:49:29
81.5,33.737145,-117.758478,2018-01-26 02:49:30
81.7,33.737173,-117.758476,2018-01-26 02:49:31
81.9,33.7372,-117.758477,2018-01-26 02:49:32
82.1,33.737227,-117.758479,2018-01-26 02:49:33
82.3,33.737255,-117.75848,2018-01-26 02:49:34
82.4,33.737284,-117.758483,2018-01-26 02:49:35
82.3,33.737312,-117.758489,2018-01-26 02:49:36
82.2,33.737335,-117.758496,2018-01-26 02:49:37
83.4,33.73736,-117.758505,2018-01-26 02:49:38
83.2,33.737383,-117.758516,2018-01-26 02:49:39
82.7,33.737406,-117.758528,2018-01-26 02:49:40
82.9,33.737427,-117.758543,2018-01-26 02:49:41
83.1,33.737445,-117.758558,2018-01-26 02:49:42
83.3,33.737464,-117.758574,2018-01-26 02:49:43
83.4,33.737483,-117.758594,2018-01-26 02:49:44
83.5,33.7375,-117.758616,2018-01-26 02:49:45
83.6,33.737517,-117.75864,2018-01-26 02:49:46
83.7,33.737533,-117.758666,2018-01-26 02:49:47
83.8,33.737547,-117.758693,2018-01-26 02:49:48
83.9,33.737561,-117.758718,2018-01-26 02:49:49
84.0,33.737572,-117.758745,2018-01-26 02:49:50
84.1,33.737583,-117.758774,2018-01-26 02:49:51
84.2,33.737594,-117.758801,2018-01-26 02:49:52
84.3,33.737608,-117.758831,2018-01-26 02:49:53
84.4,33.73762,-117.758859,2018-01-26 02:49:54
84.5,33.737631,-117.758887,2018-01-26 02:49:55
84.6,33.737643,-117.758915,2018-01-26 02:49:56
84.7,33.737653,-117.758945,2018-01-26 02:49:57
84.8,33.737662,-117.758977,2018-01-26 02:49:58
84.9,33.737669,-117.759009,2018-01-26 02:49:59
85.2,33.737677,-117.759042,2018-01-26 02:50:00
85.3,33.737683,-117.759074,2018-01-26 02:50:01
85.5,33.73769,-117.759106,2018-01-26 02:50:02
85.7,33.737695,-117.759138,2018-01-26 02:50:03
85.9,33.737702,-117.75917,2018-01-26 02:50:04
86.0,33.737708,-117.7592,2018-01-26 02:50:05
86.3,33.737715,-117.75923,2018-01-26 02:50:06
86.5,33.737721,-117.759259,2018-01-26 02:50:07
86.7,33.737727,-117.759286,2018-01-26 02:50:08
86.9,33.737734,-117.759316,2018-01-26 02:50:09
87.1,33.737742,-117.759346,2018-01-26 02:50:10
87.3,33.737749,-117.759375,2018-01-26 02:50:11
87.5,33.737759,-117.759406,2018-01-26 02:50:12
